Epoch,Filename,NodeID,GT_z,Pred_z,AbsError,PercentError
1,tree_0643.skel,119,0.059749,-0.007131371647119522,0.06688037164711952,111.93554979517569
1,tree_0643.skel,120,0.049054,-0.0375957116484642,0.0866497116484642,176.6414801004285
1,tree_0643.skel,121,0.120767,-0.038061708211898804,0.15882870821189882,131.516646279115
1,tree_0643.skel,122,0.007612,-0.047437913715839386,0.05504991371583939,723.1990766663083
1,tree_0643.skel,123,-0.02962,-0.023912183940410614,0.0057078160595893865,19.27014199726329
1,tree_0643.skel,124,-0.047266,-0.03153858333826065,0.015727416661739352,33.27427043062529
1,tree_0643.skel,125,-0.02507,-0.019399330019950867,0.005670669980049132,22.619345752090673
1,tree_0643.skel,126,-0.10884,-0.03660032898187637,0.07223967101812363,66.37235484943369
1,tree_0643.skel,127,-0.097928,-0.043727874755859375,0.054200125244140626,55.346913287456736
1,tree_0643.skel,128,-0.18713,-0.03665362298488617,0.15047637701511382,80.41274889922184
1,tree_0643.skel,129,-0.210687,-0.04628485441207886,0.16440214558792116,78.03146164116492
1,tree_0643.skel,130,0.025359,-0.023855723440647125,0.049214723440647125,194.07201956168274
1,tree_0643.skel,131,-0.017456,-0.05190371721982956,0.03444771721982956,197.3402682162555
1,tree_0643.skel,132,-0.045786,-0.03213018551468849,0.013655814485311508,29.825305738242058
1,tree_0643.skel,133,-0.158806,-0.04136207699775696,0.11744392300224304,73.95433610961994
1,tree_0643.skel,134,-0.167524,-0.03780274838209152,0.12972125161790848,77.43442827171538
1,tree_0643.skel,135,-0.052683,-0.04269379377365112,0.009989206226348878,18.960966965337732
1,tree_0643.skel,136,-0.029099,-0.03618724271655083,0.007088242716550827,24.35905947472706
1,tree_0643.skel,137,0.075257,-0.01564032956957817,0.09089732956957818,120.78255786116662
1,tree_0643.skel,138,0.132346,-0.0424802340567112,0.1748262340567112,132.09786019729438
1,tree_0643.skel,139,0.097875,-0.04880470037460327,0.14667970037460326,149.86431711326003
1,tree_0643.skel,140,0.115563,-0.05166667699813843,0.16722967699813843,144.7086671323334
1,tree_0643.skel,141,0.133995,-0.030396759510040283,0.1643917595100403,122.68499534313987
1,tree_0643.skel,142,0.018629,-0.03921743482351303,0.05784643482351303,310.5181964867306
1,tree_0643.skel,143,-0.065705,-0.020691201090812683,0.045013798909187316,68.5089398206945
1,tree_0643.skel,144,-0.052567,-0.046434927731752396,0.006132072268247607,11.665250572122448
1,tree_0643.skel,145,-0.184969,-0.03375628590583801,0.15121271409416198,81.7503009121323
1,tree_0643.skel,146,-0.180268,-0.03907722979784012,0.1411907702021599,78.32270297676786
1,tree_0643.skel,147,0.092934,-0.04566618800163269,0.1386001880016327,149.13830030089386
1,tree_0643.skel,148,0.12615,-0.027806397527456284,0.1539563975274563,122.04232859885555
1,tree_0643.skel,149,0.018862,-0.03186503052711487,0.05072703052711487,268.9377082340943
1,tree_0643.skel,150,-0.002623,-0.02966512367129326,0.02704212367129326,1030.9616344374097
1,tree_0643.skel,151,0.05813,-0.05216356739401817,0.11029356739401817,189.73605263034264
1,tree_0643.skel,152,0.018107,-0.00829365849494934,0.026400658494949342,145.80360355083303
1,tree_0643.skel,153,0.116023,-0.031151995062828064,0.14717499506282805,126.84984448154938
1,tree_0643.skel,154,0.091809,-0.04970584064722061,0.1415148406472206,154.14048802102255
1,tree_0643.skel,155,0.190313,-0.030145172029733658,0.22045817202973367,115.83978605231049
1,tree_0643.skel,156,0.217574,-0.018122781068086624,0.2356967810680866,108.32947919700268
1,tree_0643.skel,157,0.067953,-0.018056131899356842,0.08600913189935684,126.57150074221424
1,tree_0643.skel,158,0.016337,-0.028641309589147568,0.04497830958914757,275.31560010496156
1,tree_0643.skel,159,0.13406,-0.04396805912256241,0.17802805912256242,132.79729906203372
1,tree_0643.skel,160,-0.084214,-0.03212250769138336,0.052091492308616635,61.856095552540715
1,tree_0643.skel,161,-0.0736,-0.04458080977201462,0.02901919022798538,39.42824759237144
1,tree_0643.skel,162,-0.183515,-0.016801517456769943,0.16671348254323007,90.84460809374168
1,tree_0643.skel,163,-0.106123,-0.02456008270382881,0.08156291729617118,76.85696531022604
1,tree_0643.skel,164,-0.083943,-0.03550615534186363,0.04843684465813637,57.70206528017388
1,tree_0643.skel,165,-0.193794,-0.022035423666238785,0.1717585763337612,88.62946032062975
1,tree_0643.skel,166,0.064557,-0.04879584163427353,0.11335284163427353,175.5856710105388
1,tree_0643.skel,167,0.029187,-0.03450174629688263,0.06368874629688263,218.2092928251709
1,tree_0643.skel,168,0.132512,-0.06101091951131821,0.1935229195113182,146.04180716562894
1,tree_0643.skel,169,-0.034583,-0.01804479956626892,0.01653820043373108,47.82176339164063
1,tree_0643.skel,170,-0.105643,-0.049753881990909576,0.055889118009090424,52.90375889466451
1,tree_0643.skel,171,-0.095623,-0.021682795137166977,0.07394020486283302,77.32470730141601
1,tree_0643.skel,172,-0.123096,-0.03950776159763336,0.08358823840236664,67.90491843956477
1,tree_0643.skel,173,-0.1918,-0.04039302468299866,0.15140697531700134,78.94002884098089
1,tree_0643.skel,174,-0.218887,-0.02654237672686577,0.19234462327313423,87.87393644809158
1,tree_0643.skel,175,-0.224538,-0.037034954875707626,0.18750304512429236,83.50615268876199
1,tree_0643.skel,176,0.017748,-0.03050840273499489,0.04825640273499489,271.8976940218328
1,tree_0643.skel,177,0.040063,-0.03942841663956642,0.07949141663956642,198.4160363416779
1,tree_0643.skel,178,-0.033258,-0.014493387192487717,0.018764612807512286,56.4213506750625
1,tree_0643.skel,179,-0.032524,-0.037759918719530106,0.005235918719530108,16.098630917261435
1,tree_0643.skel,180,-0.141639,-0.028179645538330078,0.11345935446166991,80.10460004777633
1,tree_0643.skel,181,-0.192912,-0.04944412410259247,0.14346787589740753,74.36959644677756
1,tree_0643.skel,182,-0.058093,-0.035794809460639954,0.022298190539360045,38.38360996911856
1,tree_0643.skel,183,0.083158,-0.03488782420754433,0.11804582420754432,141.95365954874376
1,tree_0643.skel,184,0.080762,-0.0387677438557148,0.1195297438557148,148.00245642222183
1,tree_0643.skel,185,0.165024,-0.02633441984653473,0.19135841984653473,115.95793329851097
1,tree_0643.skel,186,0.13427,-0.03948875889182091,0.1737587588918209,129.40996417056743
1,tree_0643.skel,187,0.1174,-0.028439082205295563,0.14583908220529557,124.22409046447662
1,tree_0643.skel,188,0.162474,-0.07337112724781036,0.23584512724781037,145.15868831185935
1,tree_0643.skel,189,0.027363,-0.04094531014561653,0.06830831014561653,249.6375037299146
1,tree_0643.skel,190,-0.079637,-0.03576088696718216,0.04387611303281784,55.0951354682093
1,tree_0643.skel,191,-0.017141,-0.05016902834177017,0.03302802834177017,192.68437280071274
1,tree_0643.skel,192,-0.217728,-0.0398268960416317,0.1779011039583683,81.70795853467092
1,tree_0643.skel,193,0.108089,-0.02639055624604225,0.13447955624604224,124.41557998135077
1,tree_0643.skel,194,-0.028888,-0.03435699641704559,0.005468996417045593,18.93172395820269
1,tree_0643.skel,195,0.070822,-0.012706022709608078,0.08352802270960807,117.94078493915461
1,tree_0643.skel,196,0.011758,-0.02929597720503807,0.04105397720503807,349.1578262037597
1,tree_0643.skel,197,0.140163,-0.02355870231986046,0.16372170231986047,116.80807511244797
1,tree_0643.skel,198,0.080702,-0.034066490828990936,0.11476849082899093,142.21269711901928
1,tree_0643.skel,199,0.199192,-0.030101601034402847,0.22929360103440286,115.11185240090107
1,tree_0643.skel,200,0.053857,-0.04197550565004349,0.09583250565004349,177.93881138950087
1,tree_0643.skel,201,-0.100432,-0.026402641087770462,0.07402935891222953,73.71092770454591
1,tree_0643.skel,202,-0.091215,-0.030183620750904083,0.06103137924909592,66.90936715353388
1,tree_0643.skel,203,-0.194269,-0.02888985350728035,0.16537914649271965,85.1289431112116
1,tree_0643.skel,204,-0.102153,-0.0486690029501915,0.053483997049808496,52.3567560911657
1,tree_0643.skel,205,0.061416,-0.029396608471870422,0.09081260847187042,147.86473959859063
1,tree_0643.skel,206,-0.099233,-0.0426141619682312,0.0566188380317688,57.056461088316176
1,tree_0643.skel,207,-0.096421,-0.04119867831468582,0.055222321685314185,57.272089778486205
1,tree_0643.skel,208,-0.087145,-0.035475507378578186,0.051669492621421814,59.29140239993323
1,tree_0643.skel,209,-0.145205,-0.03956807032227516,0.10563692967772484,72.75020121739942
1,tree_0643.skel,210,-0.195063,-0.030618656426668167,0.16444434357333182,84.3031961844798
1,tree_0643.skel,211,-0.251631,-0.04716114327311516,0.20446985672688484,81.25781669463812
1,tree_0643.skel,212,-0.224017,-0.031261175870895386,0.1927558241291046,86.04517698616829
1,tree_0643.skel,213,0.022661,-0.0511375293135643,0.0737985293135643,325.66316276229776
1,tree_0643.skel,214,0.059663,-0.05575636029243469,0.11541936029243469,193.4521567679042
1,tree_0643.skel,215,-0.036058,-0.05213817209005356,0.01608017209005356,44.59529671654989
1,tree_0643.skel,216,-0.133688,-0.06783203035593033,0.06585596964406967,49.26094312434151
1,tree_0643.skel,217,0.087575,-0.03784596174955368,0.1254209617495537,143.2154858687453
1,tree_0643.skel,218,0.084543,-0.03204302489757538,0.11658602489757537,137.90145239413715
1,tree_0643.skel,219,0.17344,-0.04455354064702988,0.2179935406470299,125.68815766087977
1,tree_0643.skel,220,0.10453,-0.02786378562450409,0.1323937856245041,126.65625717449929
1,tree_0643.skel,221,-0.090408,-0.0426679365336895,0.0477400634663105,52.8051316988657
1,tree_0643.skel,222,-0.033561,-0.03151051327586174,0.0020504867241382604,6.109730711654183
1,tree_0643.skel,223,0.074983,-0.05498414486646652,0.12996714486646652,173.32881435320877
1,tree_0643.skel,224,0.162626,-0.05600704252719879,0.21863304252719878,134.4391687228357
1,tree_0643.skel,225,-0.121342,-0.030758537352085114,0.09058346264791489,74.6513677439921
1,tree_0643.skel,226,-0.10335,-0.015096958726644516,0.08825304127335548,85.39239600711707
1,tree_0643.skel,227,-0.082692,-0.015743307769298553,0.06694869223070145,80.9615104613523
1,tree_0643.skel,228,-0.075209,-0.047006893903017044,0.028202106096982954,37.49831283088853
1,tree_0643.skel,229,-0.187359,-0.04799167066812515,0.13936732933187485,74.38517996566743
1,tree_0643.skel,230,0.023464,-0.04684168100357056,0.07030568100357056,299.63212156312034
1,tree_0643.skel,231,0.087342,-0.024524018168449402,0.1118660181684494,128.07815045275973
1,tree_0643.skel,232,-0.040797,-0.03882085531949997,0.0019761446805000304,4.843848029266932
1,tree_0643.skel,233,-0.112764,-0.039672400802373886,0.07309159919762612,64.818203679921
2,tree_0643.skel,1,0.0,0.019550833851099014,0.019550833851099014,1955083.3851099014
2,tree_0643.skel,2,-0.009968,0.006845589727163315,0.016813589727163313,168.67565938165444
2,tree_0643.skel,3,-0.017563,0.03538187965750694,0.05294487965750694,301.456924543113
2,tree_0643.skel,4,-0.012208,0.016573753207921982,0.028781753207921982,235.76141225362042
2,tree_0643.skel,5,-0.028887,0.04367424175143242,0.07256124175143241,251.18995309804552
2,tree_0643.skel,6,0.021768,0.021397721022367477,0.00037027897763252174,1.7010243367903424
2,tree_0643.skel,7,-0.047212,0.01659027859568596,0.06380227859568596,135.13996144134111
2,tree_0643.skel,8,-0.047403,0.025684576481580734,0.07308757648158073,154.18344088260392
2,tree_0643.skel,9,0.011948,0.032845716923475266,0.020897716923475265,174.9055651445871
2,tree_0643.skel,10,0.025383,0.0059193335473537445,0.019463666452646255,76.67992929380395
2,tree_0643.skel,11,-0.077493,0.033069174736738205,0.11056217473673821,142.67375728999806
2,tree_0643.skel,12,-0.015969,0.0033706240355968475,0.019339624035596848,121.10729560772025
2,tree_0643.skel,13,-0.051148,0.01857709512114525,0.06972509512114525,136.3202766894996
2,tree_0643.skel,14,0.053669,0.018422197550535202,0.0352468024494648,65.67441623556391
2,tree_0643.skel,15,-0.015198,0.03296155110001564,0.04815955110001564,316.8808468220532
2,tree_0643.skel,16,0.018232,0.01783490553498268,0.0003970944650173204,2.178008254811981
2,tree_0643.skel,17,0.069247,0.030035268515348434,0.03921173148465157,56.625892074243744
2,tree_0643.skel,18,-0.094508,0.028592336922883987,0.12310033692288398,130.25388001320945
2,tree_0643.skel,19,0.026315,0.02859637513756752,0.0022813751375675186,8.66948560732479
2,tree_0643.skel,20,-0.012229,0.02040848508477211,0.032637485084772114,266.8859684747086
2,tree_0643.skel,21,-0.064889,0.024907123297452927,0.08979612329745293,138.38419962929453
2,tree_0643.skel,22,-0.059844,0.013882223516702652,0.07372622351670266,123.19735231051176
2,tree_0643.skel,23,0.057431,0.04818665608763695,0.009244343912363055,16.096435570272245
2,tree_0643.skel,24,-0.065238,0.011070270091295242,0.07630827009129525,116.96905191957944
2,tree_0643.skel,25,-0.002855,0.039579253643751144,0.04243425364375114,1486.3136127408457
2,tree_0643.skel,26,0.021207,0.018223565071821213,0.0029834349281787874,14.068161117455496
2,tree_0643.skel,27,0.113205,0.023229580372571945,0.08997541962742805,79.48007563926333
2,tree_0643.skel,28,0.070934,0.015687767416238785,0.05524623258376121,77.8839943944529
2,tree_0643.skel,29,-0.097415,0.026039887219667435,0.12345488721966744,126.73088048007743
2,tree_0643.skel,30,-0.109603,0.02591058984398842,0.13551358984398842,123.64040203643003
2,tree_0643.skel,31,0.042427,0.011423904448747635,0.031003095551252365,73.07397541954973
2,tree_0643.skel,32,-0.033132,0.019962090998888016,0.05309409099888802,160.2501841086805
2,tree_0643.skel,33,-0.004131,0.013149801641702652,0.01728080164170265,418.32005910681795
2,tree_0643.skel,34,-0.088561,0.014032278209924698,0.1025932782099247,115.84476034589119
2,tree_0643.skel,35,-0.048635,0.021496262401342392,0.07013126240134239,144.19916192318783
2,tree_0643.skel,36,-0.083486,0.02066538855433464,0.10415138855433465,124.75311855201427
2,tree_0643.skel,37,0.04432,0.020474430173635483,0.023845569826364515,53.803181016165425
2,tree_0643.skel,38,0.06211,0.005660582333803177,0.05644941766619682,90.88619814232301
2,tree_0643.skel,39,-0.096257,0.011907350271940231,0.10816435027194023,112.37037334629194
2,tree_0643.skel,40,0.020969,0.028558257967233658,0.007589257967233656,36.19275104789764
2,tree_0643.skel,41,0.035967,0.013567071408033371,0.022399928591966628,62.27911305353972
2,tree_0643.skel,42,0.029879,0.04548485949635506,0.015605859496355057,52.230193434703494
2,tree_0643.skel,43,0.123265,0.030914653092622757,0.09235034690737724,74.92016947826005
2,tree_0643.skel,44,0.069192,0.024463091045618057,0.044728908954381946,64.6446250352381
2,tree_0643.skel,45,0.07879,0.022822801023721695,0.055967198976278304,71.03337857123785
2,tree_0643.skel,46,-0.099063,0.033564355224370956,0.13262735522437097,133.88182795228388
2,tree_0643.skel,47,-0.114778,0.022685658186674118,0.1374636581866741,119.76481397713334
2,tree_0643.skel,48,-0.148966,0.012761328369379044,0.16172732836937903,108.56660470804012
2,tree_0643.skel,49,0.035701,0.019366923719644547,0.01633407628035545,45.752433490253644
2,tree_0643.skel,50,0.058654,-0.0074243731796741486,0.06607837317967415,112.65791451507852
2,tree_0643.skel,51,-0.033028,0.01951586827635765,0.05254386827635765,159.08885877545615
2,tree_0643.skel,52,-0.033938,0.010170478373765945,0.04410847837376595,129.9678188866932
2,tree_0643.skel,53,-0.005569,0.011401545256376266,0.016970545256376268,304.73236229801165
2,tree_0643.skel,54,-0.117085,0.009880449622869492,0.1269654496228695,108.43869805941794
2,tree_0643.skel,55,-0.118827,0.03436790034174919,0.1531949003417492,128.92263571557746
2,tree_0643.skel,56,-0.010056,0.028788026422262192,0.038844026422262194,386.27711239321985
2,tree_0643.skel,57,-0.108547,0.018476534634828568,0.12702353463482857,117.02169072828228
2,tree_0643.skel,58,-0.061246,0.039560046046972275,0.10080604604697227,164.59204853700206
2,tree_0643.skel,59,0.05556,0.03149300441145897,0.02406699558854103,43.31712668923872
2,tree_0643.skel,60,0.094535,0.031333085149526596,0.0632019148504734,66.85557185219591
2,tree_0643.skel,61,0.035438,0.006284747272729874,0.029153252727270124,82.26551364995238
2,tree_0643.skel,62,-0.107121,0.0024736039340496063,0.1095946039340496,102.30916807540036
2,tree_0643.skel,63,-0.12439,0.02575250342488289,0.1501425034248829,120.70303354359908
2,tree_0643.skel,64,0.050999,0.02060091122984886,0.03039808877015114,59.60526435842103
2,tree_0643.skel,65,0.028417,0.005719047039747238,0.022697952960252763,79.87455734332534
2,tree_0643.skel,66,0.073103,0.011590640991926193,0.06151235900807381,84.14478066300126
2,tree_0643.skel,67,0.032356,0.008846428245306015,0.023509571754693988,72.65907947426749
2,tree_0643.skel,68,0.119142,0.02175971493124962,0.09738228506875038,81.73631890412312
2,tree_0643.skel,69,0.155837,0.0332769937813282,0.1225600062186718,78.64628183208853
2,tree_0643.skel,70,0.070291,0.00829356536269188,0.06199743463730813,88.20109919805968
2,tree_0643.skel,71,0.11494,0.018775980919599533,0.09616401908040047,83.66453721976724
2,tree_0643.skel,72,0.117676,0.016695622354745865,0.10098037764525414,85.81221119451217
2,tree_0643.skel,73,-0.11216,0.026727940887212753,0.13888794088721274,123.83018980671608
2,tree_0643.skel,74,-0.126937,0.020903069525957108,0.1478400695259571,116.4672786704878
